person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,cb_person_cred_hist_length,loan_percent_income
28,60000,3,3600,9.63,5,0.06
30,60000,1,3600,8.59,9,0.06
28,60000,1,3600,12.21,10,0.06
33,37500,3,6500,15.33,7,0.17
30,69000,4,3600,13.99,10,0.05
27,64000,3,3600,7.49,5,0.06
27,70000,9,3600,14.79,10,0.05
28,37584,2,20000,11.48,5,0.53
33,74400,15,3600,15.27,9,0.05
28,37620,5,4000,11.71,8,0.11
28,82300,3,3600,9.63,8,0.04
35,31732,0,8000,13.92,5,0.25
35,85000,1,3600,7.51,6,0.04
31,62050,0,3600,15.95,9,0.05
30,90000,14,3600,14.91,6,0.04
34,31800,,1700,,9,0.05
29,82438,14,3600,10.99,9,0.04
27,106000,11,3600,14.27,5,0.03
30,110000,0,3600,10.71,8,0.03
33,102000,2,3600,,6,0.03
31,160000,8,3600,15.23,7,0.02
33,20000,5,3625,6.99,9,0.18
27,54000,2,3625,7.9,6,0.07
32,65000,3,3625,6.03,8,0.06
31,110000,2,3650,9.63,6,0.03
35,19200,2,3675,8.49,7,0.19
32,25000,9,3700,9.91,6,0.15
28,25200,2,3700,9.62,8,0.15
31,29000,4,3700,9.91,7,0.13
28,40000,1,3700,15.96,8,0.09
31,38000,5,14000,9.91,5,0.37
30,38000,14,6000,6.62,5,0.16
35,62217,15,3700,,8,0.06
34,38000,12,12775,9.91,5,0.34
27,70000,4,3700,,5,0.05
28,94000,3,3700,7.9,9,0.04
34,25200,0,3750,12.99,6,0.15
30,38000,14,12600,,8,0.33
32,50000,0,3775,6.17,8,0.08
32,13200,2,3800,7.29,9,0.29
35,38000,5,5000,6.62,7,0.13
32,38000,2,4000,14.65,9,0.11
28,38000,6,10200,,10,0.27
28,38000,13,6425,5.42,8,0.17
32,68000,9,3800,16.89,8,0.06
35,38000,10,9600,7.49,9,0.25
27,38000,,6500,5.42,6,0.17
31,38000,15,10400,11.49,10,0.27
28,29950,4,3825,14.27,8,0.13
32,38000,8,8000,13.49,6,0.21
33,38000,4,10000,10.99,10,0.26
31,49000,2,3850,9.62,6,0.08
28,20292,3,3900,12.53,9,0.19
31,20400,0,3900,14.79,6,0.19
32,38000,16,10000,10.37,6,0.26
28,30000,4,3900,11.99,8,0.13
31,37584,0,3900,,8,0.1
35,38000,1,2400,10.37,5,0.06
28,55000,2,3900,11.99,10,0.07
29,27000,10,3975,12.17,5,0.15
27,12000,0,4000,14.22,7,0.33
27,32000,3,4500,9.99,8,0.14
29,38000,3,6000,15.21,9,0.16
31,38000,1,13750,15.21,5,0.36
28,14400,2,4000,13.11,8,0.28
31,15000,2,4000,11.49,6,0.27
28,38000,5,8400,7.51,7,0.22
29,38000,8,3600,7.14,9,0.09
30,15000,2,4000,13.67,7,0.27
31,38000,2,2000,11.36,8,0.05
30,16500,0,4000,14.22,7,0.24
31,17000,2,4000,14.59,9,0.24
27,17000,2,4000,14.42,8,0.24
35,38000,2,15000,10.99,5,0.39
35,32000,1,10750,14.96,5,0.34
32,18000,0,4000,15.2,10,0.22
28,18000,,4000,11.12,8,0.22
31,18000,6,4000,12.84,5,0.22
29,38000,5,8000,8.59,6,0.21
33,38000,0,2500,13.22,6,0.07
28,19200,0,4000,12.69,8,0.21
34,38000,1,10000,8.94,6,0.26
29,19200,4,4000,10.37,6,0.21
34,38000,9,14500,12.84,6,0.38
35,19820,0,4000,11.12,10,0.2
30,19968,3,4000,16.45,9,0.2
27,20000,2,4000,10.65,8,0.2
28,20000,5,4000,10.99,9,0.2
27,32000,0,7500,11.59,9,0.23
28,20000,4,4000,14.59,9,0.2
28,20000,2,4000,13.11,6,0.2
27,38000,11,5000,9.76,5,0.13
33,20000,5,4000,13.47,8,0.2
29,38000,0,2450,,6,0.06
27,21000,5,4000,11.49,9,0.19
29,21000,1,4000,5.79,10,0.19
30,21300,1,4000,12.87,7,0.19
32,21600,4,4000,8.07,10,0.19
29,21864,1,4000,12.42,7,0.18
27,22000,1,4000,6.39,10,0.18
32,22800,1,4000,,8,0.18
32,23000,1,4000,14.22,6,0.17
27,23400,2,4000,7.49,6,0.17
31,24000,0,4000,6.76,9,0.17
27,38004,11,6500,13.79,8,0.17
31,24000,2,4000,13.48,6,0.17
27,24000,0,4000,12.87,10,0.17
32,38100,0,8400,8.38,9,0.22
29,24960,13,4000,5.42,6,0.16
28,38196,5,10750,10.75,10,0.28
30,38220,1,9775,,10,0.26
27,26000,6,4000,10.25,10,0.15
27,32304,6,1200,6.76,9,0.04
29,26004,5,4000,10,7,0.15
33,38400,0,10000,9.91,7,0.26
29,26568,2,4000,16,8,0.15
29,38400,0,14000,14.27,8,0.36
32,27500,,4000,10.62,7,0.15
28,27600,8,4000,15.23,8,0.14
29,27996,4,4000,6.92,7,0.14
33,38400,0,16450,10.65,8,0.43
29,38400,4,10000,,8,0.26
29,28550,6,4000,10.59,10,0.14
33,28800,5,4000,9.88,5,0.14
29,28800,1,4000,13.92,10,0.14
31,38400,,11000,,8,0.29
32,38400,4,2400,9.99,7,0.06
27,29120,2,4000,10.75,5,0.14
35,38400,0,5000,,9,0.13
27,30000,6,4000,12.69,7,0.13
34,30000,2,4000,7.51,7,0.13
30,30000,1,4000,13.99,6,0.13
34,30000,0,4000,9.63,6,0.13
27,38400,3,15000,12.68,5,0.39
35,38400,1,9500,10.36,6,0.25
34,38400,,6500,9.25,10,0.17
33,38400,1,8000,15.58,7,0.21
27,30000,6,4000,10.39,9,0.13
28,30996,7,4000,10.65,5,0.13
27,31000,0,4000,10.74,7,0.13
28,31150,4,4000,11.49,7,0.13
30,38400,14,16750,7.88,5,0.44
28,38400,0,10000,,6,0.26
32,32004,16,4000,11.49,9,0.12
33,32004,3,4000,8.32,7,0.12
27,32160,1,4000,15.99,9,0.12
27,33000,5,4000,5.99,8,0.12
27,33000,7,4000,6.76,9,0.12
30,33280,1,4000,13.79,9,0.12
31,33600,0,4000,11.49,5,0.12
27,34000,10,4000,17.19,9,0.12
32,34000,4,4000,7.74,10,0.12
30,34000,0,4000,10.95,10,0.12
32,34200,0,4000,13.48,9,0.12
33,34400,6,4000,10.25,9,0.12
29,38600,9,1600,12.84,7,0.04
31,35000,1,4000,10.65,5,0.11
29,35000,6,4000,15.23,9,0.11
29,35000,1,4000,5.99,6,0.11
34,38769,3,2400,8.9,6,0.06
35,35000,13,4000,13.35,8,0.11
33,35000,0,4000,7.88,5,0.11
28,29004,0,4000,16.45,10,0.14
28,35004,2,4000,12.53,5,0.11
31,38970,,5750,12.68,7,0.15
33,39000,0,10000,12.42,7,0.26
28,35600,3,4000,7.49,6,0.11
31,35600,0,4000,13.61,5,0.11
27,36000,1,4000,,10,0.11
28,36000,1,4000,12.42,10,0.11
28,33000,9,4000,7.9,8,0.12
29,33000,8,5600,11.71,6,0.17
31,36000,4,4000,13.8,9,0.11
34,36000,1,4000,13.61,10,0.11
27,39000,6,6400,10.99,10,0.16
35,39000,5,15000,10.99,9,0.38
32,37400,0,4000,10.38,7,0.11
33,38196,1,4000,10,5,0.1
29,39000,12,16000,5.99,8,0.41
30,39000,6,4000,15.96,9,0.1
27,39000,1,4000,10.74,9,0.1
35,33000,0,4000,16.32,10,0.12
34,33456,2,4000,16.45,5,0.12
30,39996,2,4000,12.99,9,0.1
29,39996,0,4000,,9,0.1
32,39000,4,16700,7.51,8,0.43
29,33996,11,4000,13.47,7,0.12
30,34000,6,4000,13.49,5,0.12
32,40000,1,4000,13.49,8,0.1
32,40000,2,4000,9.99,7,0.1
33,40000,2,4000,7.88,10,0.1
33,40000,4,4000,,7,0.1
29,40000,7,4000,12.53,10,0.1
32,40000,2,4000,13.79,6,0.1
27,39000,0,6900,12.87,9,0.18
27,34800,2,4000,14.54,7,0.11
31,40860,0,4000,,7,0.1
31,41000,7,4000,10.99,8,0.1
31,41000,1,4000,10,10,0.1
29,39000,6,7100,8.32,5,0.18
27,33000,8,9000,12.49,8,0.27
32,42000,6,4000,11.12,5,0.1
33,42000,2,4000,6.39,9,0.1
30,42000,1,4000,7.88,6,0.1
27,43000,11,4000,16.29,9,0.09
29,39432,6,8000,11.86,6,0.2
27,39480,2,7200,13.79,8,0.18
27,37200,4,4000,17.27,9,0.11
32,45576,1,4000,10.99,9,0.09
28,39600,4,4000,12.61,10,0.1
28,39500,11,11000,7.14,8,0.28
29,46000,6,4000,9.99,9,0.09
28,41000,11,4000,18.64,8,0.1
29,39500,8,5000,7.74,8,0.13
33,39504,17,3000,7.37,5,0.08
30,39552,2,12375,10.37,9,0.31
30,48000,7,4000,,5,0.08
33,48000,0,4000,14.65,5,0.08
29,39600,0,5600,10.65,8,0.14
27,48000,7,4000,9.62,10,0.08
28,48000,7,4000,14.35,8,0.08
34,39600,16,2400,6.03,9,0.06
32,39600,0,1500,15.99,8,0.04
28,48000,2,4000,,7,0.08
34,39600,14,6000,5.99,5,0.15
31,48000,0,4000,13.85,6,0.08
27,39600,7,9900,6.54,5,0.25
30,39600,5,3000,10.38,10,0.08
34,48000,0,4000,8,9,0.08
33,42804,17,4000,12.73,7,0.09
27,48996,2,4000,9.32,9,0.08
27,49000,11,4000,10.59,8,0.08
27,39600,11,4800,6.76,9,0.12
31,50000,0,4000,6.62,8,0.08
28,39600,2,5000,12.53,6,0.13
33,39600,0,3000,7.68,7,0.08
28,50000,1,4000,10.59,10,0.08
30,39750,3,1425,10.37,5,0.04
35,50000,0,4000,13.22,5,0.08
29,44000,1,4000,12.36,8,0.09
29,39960,13,11000,16.49,6,0.28
30,39962,5,3200,9.7,7,0.08
28,33996,5,12000,,8,0.35
31,52000,1,4000,7.49,5,0.08
28,52000,0,4000,10.75,8,0.08
27,52600,3,4000,17.39,7,0.08
27,47000,2,4000,15.33,10,0.09
27,48000,2,4000,6.03,6,0.08
27,54000,3,4000,10.74,5,0.07
27,54000,4,4000,12.61,6,0.07
27,48996,1,4000,14.61,6,0.08
29,55200,13,4000,10.59,10,0.07
27,55200,0,4000,6.76,10,0.07
30,39996,2,10000,10.75,8,0.25
31,39996,8,4000,14.35,9,0.1
31,56000,9,4000,5.79,9,0.07
28,56800,2,4000,7.88,9,0.07
30,39996,8,10000,12.73,6,0.25
27,58000,2,4000,9.67,9,0.07
32,60000,3,4000,10.99,10,0.07
29,60000,0,4000,7.88,6,0.07
31,39996,3,9600,11.26,7,0.24
29,60000,0,4000,7.88,5,0.07
35,60000,0,4000,13.98,7,0.07
29,33996,0,9000,,9,0.26
28,61500,1,4000,10.95,8,0.07
35,63000,3,4000,11.14,8,0.06
27,63500,3,4000,10.37,9,0.06
33,57700,17,4000,,7,0.07
27,64200,2,4000,9.25,5,0.06
27,65000,9,4000,6.99,5,0.06
27,65000,2,4000,5.99,5,0.06
29,65000,3,4000,7.74,6,0.06
33,65000,1,4000,12.87,7,0.06
28,40000,9,19200,9.91,9,0.48
30,59000,4,4000,8.94,7,0.07
33,68000,3,4000,10.99,10,0.06
29,70000,0,4000,10.99,5,0.06
28,34000,12,10000,16.77,7,0.29
29,72000,3,4000,18.79,6,0.06
32,72000,6,4000,10,6,0.06
31,72000,15,4000,9.99,5,0.06
27,40000,7,14675,12.69,10,0.37
31,75000,4,4000,13.49,8,0.05
29,75000,2,4000,8.49,6,0.05
29,75000,4,4000,12.68,5,0.05
30,40000,8,8600,10.65,6,0.21
32,75250,1,4000,12.99,7,0.05
33,78000,5,4000,7.14,7,0.05
32,78000,1,4000,9.88,6,0.05
27,80000,3,4000,12.69,8,0.05
28,34000,2,8000,12.69,9,0.24
29,34000,0,10200,17.27,5,0.3
32,82350,16,4000,9.91,9,0.05
33,84996,2,4000,8.59,6,0.05
27,86095,5,4000,13.99,8,0.05
27,34000,6,8875,10.65,9,0.26
28,90000,0,4000,13.49,8,0.04
31,40000,4,4625,12.42,5,0.12
31,91000,12,4000,7.66,6,0.04
32,95000,16,4000,7.49,8,0.04
30,96000,1,4000,10.75,5,0.04
29,100000,7,4000,,7,0.04
31,40000,5,14000,6.03,7,0.35
27,79050,11,4000,14.46,9,0.04
30,40000,9,3000,11.71,7,0.07
32,107000,4,4000,13.98,7,0.04
32,96000,14,4000,17.93,9,0.04
28,98000,6,4000,7.51,7,0.04
28,110000,3,4000,12.18,9,0.04
32,115000,2,4000,12.69,10,0.03
28,125000,1,4000,13.35,5,0.03
28,135000,5,4000,12.42,5,0.03
27,138000,2,4000,11.71,10,0.03
29,40000,0,10625,6.62,5,0.27
30,34000,8,12000,,10,0.35
28,21000,0,4200,15.21,10,0.2
31,26400,7,4200,,9,0.16
28,28800,0,4200,7.51,5,0.15
31,40000,2,2200,,7,0.06
27,20000,0,4350,16.29,7,0.22
28,40000,1,2400,13.49,10,0.06
29,70000,2,4350,,8,0.06
35,78000,1,4350,15.27,6,0.06
32,42500,3,4375,12.23,5,0.1
27,96000,0,4375,8.88,7,0.05
35,130000,6,4375,,7,0.03
29,20064,3,4400,13.92,7,0.22
31,24000,0,4400,15.62,8,0.18
28,40000,12,15000,5.99,9,0.38
31,30000,10,4400,15.62,8,0.15
30,40000,5,9600,8.49,10,0.24
29,30000,3,4400,11.49,6,0.15
33,37440,5,4400,11.71,10,0.12
32,52256,13,4400,,5,0.08
29,40000,13,1400,5.99,9,0.04
30,54000,14,4425,17.49,9,0.08
28,40000,12,11200,5.42,9,0.28
29,40000,9,5000,6.99,9,0.13
32,40000,12,9000,10.59,7,0.23
28,40000,2,3600,6.99,10,0.09
29,13200,3,4475,16.89,9,0.34
28,43680,3,4475,15.27,8,0.1
29,12000,1,4500,15.05,9,0.38
27,40000,6,4200,5.99,5,0.1
33,40000,12,3200,5.42,8,0.08
32,34000,4,7500,5.99,7,0.22
28,40000,2,5000,,10,0.13
32,40000,16,16000,5.99,10,0.4
33,40000,17,6000,12.68,9,0.15
28,40000,1,10000,7.29,10,0.25
34,19600,3,4500,10.59,9,0.23
34,40000,2,2000,10.74,6,0.05
35,40000,5,8000,7.66,6,0.2
34,40000,11,6000,7.29,7,0.15
27,40000,11,4000,5.79,5,0.1
32,27000,5,4500,13.11,5,0.17
29,28800,5,4500,7.88,5,0.16
28,29496,8,4500,14.11,7,0.15
27,30000,0,4500,14.65,9,0.15
30,30000,3,4500,13.92,8,0.15
35,30555,4,4500,13.22,10,0.15
34,32000,0,4500,6.62,6,0.14
31,32000,0,4500,11.14,9,0.14
28,32640,3,4500,7.14,8,0.14
34,33000,5,4500,,9,0.14
27,35000,1,4500,7.66,7,0.13
30,36000,6,4500,13.49,6,0.13
31,36000,7,4500,9.99,10,0.13
27,36000,11,4500,7.49,5,0.13
28,37000,2,4500,11.11,6,0.12
31,40000,5,11000,9.99,8,0.28
28,34000,12,3700,6.91,8,0.11
32,39000,4,4500,9.91,7,0.12
35,39000,8,4500,6.62,6,0.12
28,39600,6,4500,10.25,10,0.11
30,40000,4,4500,14.26,6,0.11
33,40000,2,14000,6.91,8,0.35
29,41700,0,4500,,6,0.11
29,40000,0,5000,5.42,10,0.13
28,34000,7,2500,12.23,9,0.07
28,39000,8,4500,13.49,9,0.12
31,47000,4,4500,11.03,7,0.1
33,47360,5,4500,15.58,5,0.1
31,47400,3,4500,10.36,5,0.09
28,48000,4,4500,11.71,7,0.09
28,34000,12,3500,15.58,6,0.1
27,43200,2,4500,16.07,5,0.1
31,50000,5,4500,9.99,5,0.09
30,50000,3,4500,13.11,7,0.09
34,44400,0,4500,16.02,9,0.1
34,45000,2,4500,16.95,10,0.1
30,51372,,4500,6.39,7,0.09
29,52000,11,4500,9.91,10,0.09
27,40000,4,8000,14.72,9,0.2
29,40000,13,25000,11.86,7,0.63
28,49000,12,4500,14.27,10,0.09
29,49362,3,4500,12.61,6,0.09
27,58000,0,4500,14.72,5,0.08
27,60000,6,4500,12.69,7,0.07
29,40000,5,4000,14.35,6,0.1
28,54000,0,4500,,8,0.08
27,60000,5,4500,14.22,8,0.07
30,61828,10,4500,18.39,8,0.07
29,70000,4,4500,6.62,9,0.06
29,70000,2,4500,5.42,9,0.06
29,74100,3,4500,13.61,6,0.06
29,91500,2,4500,10.65,5,0.05
33,40000,4,5000,7.51,8,0.13
27,40000,7,13000,7.88,7,0.33
31,17000,3,4575,11.48,7,0.27
29,40000,13,6400,7.51,6,0.16
27,34000,9,4600,,6,0.14
34,40000,18,8000,11.36,10,0.2
28,48000,2,4600,11.86,8,0.1
30,50000,6,4600,11.49,7,0.09
27,58000,0,4600,13.99,8,0.08
34,40000,7,4200,6.76,7,0.1
28,60000,12,4600,7.88,6,0.08
32,150000,14,4600,9.62,6,0.03
32,37000,3,4650,13.49,7,0.13
32,50000,0,4675,10,7,0.09
33,65000,1,4700,9.45,7,0.07
33,40000,4,12000,,5,0.3
33,86000,0,4700,9.63,7,0.05
31,40000,0,15000,15.31,10,0.38
27,14000,5,4750,10,9,0.34
31,14400,3,4750,14.59,8,0.33
35,17000,0,4750,9.32,6,0.28
34,19200,12,4750,11.83,10,0.25
32,20000,3,4750,10.37,8,0.24
28,27840,5,4750,13.57,5,0.17
27,40000,3,5000,8.59,7,0.13
30,31000,7,4750,14.84,9,0.15
34,39996,0,4750,9.25,10,0.12
31,60000,2,4750,5.99,5,0.08
30,60000,0,4750,9.99,7,0.08
33,14076,,4800,6.76,8,0.34
28,14400,2,4800,14.65,9,0.33
35,14400,2,4800,10.62,7,0.33
29,40000,9,1400,14.26,5,0.04
30,34000,14,6000,14.96,6,0.18
28,15000,1,4800,10.99,8,0.32
28,19200,4,4800,,6,0.25
28,20000,2,4800,,8,0.24
29,40000,8,8000,8.59,10,0.2
27,20400,,4800,,6,0.24
27,40000,4,3500,9.63,9,0.09
31,22000,6,4800,10.65,10,0.22
33,40000,1,7200,9.32,8,0.18
29,40000,3,6600,8,10,0.17
28,40000,6,10000,9.32,8,0.25
33,34000,8,6000,14.11,9,0.18
28,22884,4,4800,10.38,7,0.21
33,40000,2,6000,12.21,10,0.15
33,40000,3,9000,13.16,5,0.23
31,25000,0,4800,11.54,10,0.19
27,27180,,4800,7.14,10,0.18
27,40000,0,1200,,8,0.03
33,27996,0,4800,9.63,8,0.17
28,40000,10,10000,11.26,6,0.25
29,40000,1,10000,8,10,0.25
28,29004,5,4800,15.23,7,0.17
31,30000,,4800,12.42,8,0.16
31,30000,2,4800,14.84,8,0.16
28,30000,1,4800,13.47,8,0.16
30,31000,1,4800,13.43,5,0.15
35,40000,18,7200,10.71,5,0.18
31,40000,4,12650,11.34,9,0.32
29,33600,3,4800,5.79,9,0.14
28,33763,5,4800,7.14,5,0.14
28,34000,1,4800,11.49,7,0.14
32,29000,17,4800,16.29,7,0.17
33,40056,5,16750,9.88,6,0.42
28,35000,2,4800,13.49,5,0.14
27,35000,3,4800,9.99,8,0.14
28,40200,5,1900,5.99,10,0.05
27,40250,5,5600,,7,0.14
28,36000,1,4800,12.61,9,0.13
28,34300,1,6125,16.89,10,0.18
32,36400,3,4800,14.11,6,0.13
32,32400,4,4800,9.99,6,0.15
35,32900,4,4800,13.23,9,0.15
27,40000,0,4800,,8,0.12
27,40000,4,4800,11.71,8,0.12
30,40000,3,4800,12.68,5,0.12
28,40500,0,12000,12.23,5,0.3
28,42000,5,4800,12.42,9,0.11
27,44000,6,4800,7.51,10,0.11
28,38100,6,4800,9.63,10,0.13
29,40500,0,6000,8.38,8,0.15
27,40560,8,3000,7.29,8,0.07
27,40700,8,20400,,8,0.5
32,40704,9,10000,9.63,7,0.25
31,40740,16,6400,8.49,6,0.16
33,45000,1,4800,10.59,8,0.11
29,40777,4,8000,14.91,8,0.2
27,40800,6,8000,12.69,6,0.2
30,45000,0,4800,10.37,6,0.11
28,40800,12,6700,6.99,8,0.16
27,40800,4,6000,11.49,10,0.15
33,40800,,15000,7.51,5,0.37
29,40800,11,3200,14.22,10,0.08
28,40800,,5000,6.76,10,0.12
29,40800,0,2000,7.74,8,0.05
30,49000,1,4800,13.79,9,0.1
27,49200,4,4800,14.65,7,0.1
34,50000,8,4800,,10,0.1
28,50000,1,4800,10.37,10,0.1
30,51000,14,4800,12.69,10,0.09
29,34999,8,6250,15.95,9,0.18
31,54000,1,4800,12.99,10,0.09
30,54000,2,4800,13.23,8,0.09
30,54996,2,4800,6.03,8,0.09
28,49000,6,4800,15.99,5,0.1
30,56000,7,4800,13.92,9,0.09
29,56048,4,4800,6.39,6,0.09
28,57408,2,4800,11.99,6,0.08
27,60000,3,4800,13.35,9,0.08
30,61000,4,4800,14.79,10,0.08
28,56000,5,4800,16.45,7,0.09
34,57000,7,4800,,10,0.08
31,57996,4,4800,15.58,9,0.08
29,41000,6,5000,11.99,5,0.12
29,64744,13,4800,,6,0.07
33,41000,6,9000,,9,0.22
29,59004,0,4800,11.49,7,0.08
33,66000,5,4800,13.57,7,0.07
28,66560,4,4800,10.36,5,0.07
27,35000,3,6000,16.69,8,0.17
29,41000,7,6000,5.79,8,0.15
27,68004,2,4800,12.21,5,0.07
29,69000,13,4800,11.11,10,0.07
30,41000,1,10000,12.73,10,0.24
34,77000,0,4800,7.14,7,0.06
35,80000,5,4800,7.49,9,0.06
34,96900,1,4800,5.42,10,0.05
27,41000,3,10000,8.59,8,0.24
28,118000,7,4800,8.9,6,0.04
30,120000,0,4800,7.4,8,0.04
29,300000,5,4800,10.99,6,0.02
32,41000,2,8000,15.05,9,0.2
35,41000,0,8000,10.83,6,0.2
32,64052,3,4875,10.74,9,0.08
30,41000,14,18000,9.01,7,0.44
28,23350,8,4900,7.88,6,0.21
31,41004,5,4000,,5,0.1
34,41004,5,16000,11.78,5,0.39
27,96000,3,10000,7.88,10,0.1
33,35050,15,8000,8.32,6,0.23
31,41053,1,12000,,7,0.29
29,96500,13,10000,8.88,8,0.1
33,41196,0,3300,12.99,7,0.08
27,98004,8,10000,6.54,10,0.1
35,41235,7,3000,7.14,9,0.07
28,88000,3,10000,10.65,9,0.11
31,100000,2,10000,8.49,5,0.1
32,100000,0,10000,9.99,8,0.1
31,100000,5,10000,,8,0.1
28,100000,1,10000,7.51,7,0.1
32,41400,,10500,6.62,9,0.25
29,100000,4,10000,9.63,9,0.1
30,102000,3,10000,6.03,8,0.1
32,41464,16,3500,8.32,9,0.08
34,35496,15,2800,14.17,7,0.08
32,76500,12,10000,13.24,9,0.11
27,41500,11,4500,7.49,5,0.11
27,103000,9,10000,8.59,10,0.1
28,103241,2,10000,9.88,8,0.1
30,108000,2,10000,10.65,5,0.09
31,110000,4,10000,15.99,9,0.09
34,110000,0,10000,7.66,9,0.09
32,41600,2,13200,11.71,7,0.32
28,110000,2,10000,13.22,5,0.09
33,110000,3,10000,13.57,10,0.09
33,110000,0,10000,9.32,6,0.09
34,41600,16,17500,6.17,6,0.42
30,41600,2,4500,6.76,9,0.11
28,41600,0,13000,11.58,9,0.31
30,41604,7,15000,10,9,0.36
28,41700,7,7750,12.21,9,0.19
27,117000,2,10000,8,10,0.09
30,118000,5,10000,7.14,7,0.08
33,41916,2,7000,10.36,8,0.17
34,41979,14,8150,15.23,10,0.19
30,120000,3,10000,17.04,5,0.08
28,125000,5,10000,9.99,9,0.08
30,125000,3,10000,10.74,6,0.08
28,42000,5,5375,10.65,7,0.13
27,125000,5,10000,10.62,6,0.08
35,126000,19,10000,16.29,5,0.08
27,130000,3,10000,11.49,10,0.08
27,130000,6,10000,7.74,5,0.08
29,130000,1,10000,14.26,5,0.08
27,130000,2,10000,13.47,6,0.08
28,42000,4,8000,15.96,7,0.19
31,120600,5,10000,13.49,5,0.08
29,136000,0,10000,7.14,6,0.07
32,128000,11,10000,13.85,5,0.08
32,140900,1,10000,14.79,9,0.07
33,42000,3,13000,7.9,6,0.31
28,144000,12,10000,9.99,5,0.07
30,148000,8,10000,13.55,9,0.07
27,160000,3,10000,16.32,9,0.06
34,42000,1,10000,14.65,6,0.24
27,36000,8,12500,6.03,7,0.35
27,42000,4,10000,14.65,7,0.24
27,275000,7,10000,14.91,10,0.04
30,42000,7,1200,6.62,8,0.03
32,25404,16,9950,12.68,7,0.39
32,25200,9,4900,6.17,6,0.19
28,42000,12,7300,,9,0.17
27,30000,11,4900,11.71,5,0.16
31,24000,0,9925,6.62,6,0.41
33,42000,,5000,10.59,6,0.12
30,93500,3,9925,12.09,7,0.11
28,39000,3,9900,10.95,6,0.25
31,41303,4,9900,11.89,10,0.24
27,50000,1,9900,14.35,5,0.2
32,70000,2,9850,7.75,9,0.14
32,25000,,9800,12.23,8,0.39
30,38400,2,9800,11.48,5,0.26
27,48000,7,9800,8.59,5,0.2
31,42000,3,9000,6.99,8,0.21
30,42000,,4000,15.23,9,0.1
35,36000,4,16000,10.99,8,0.44
28,42000,5,6000,5.42,9,0.14
27,42000,11,3500,8.49,9,0.08
31,20800,3,9750,17.19,6,0.47
28,21600,4,9750,,10,0.45
28,32400,3,4900,14.12,7,0.15
27,43000,8,4900,9.91,5,0.11
33,38000,10,4900,10.28,6,0.13
29,64000,13,4900,,10,0.08
28,42100,0,4925,11.49,7,0.12
27,30000,5,4975,10.37,10,0.17
30,42000,8,8000,12.99,9,0.19
33,42000,2,9050,7.49,7,0.22
29,27919,,5000,,10,0.18
29,28000,2,5000,16.07,8,0.18
29,28140,0,5000,7.29,9,0.18
34,42000,18,2000,5.79,8,0.05
28,28800,2,5000,10.65,9,0.17
32,28800,16,5000,10.59,9,0.17
31,28800,1,5000,9.25,7,0.17
27,28800,6,5000,14.96,5,0.17
27,28968,1,5000,13.16,5,0.17
29,29000,3,5000,15.23,7,0.17
32,42000,16,10375,5.42,7,0.25
32,42000,,1225,5.79,10,0.03
34,29152,,5000,10.36,7,0.17
28,42000,6,5000,10.37,5,0.12
33,42000,5,9000,5.79,5,0.21
34,42000,7,7500,11.11,7,0.18
31,30000,4,5000,9.91,5,0.17
29,30000,3,5000,11.49,9,0.17
27,30000,0,5000,13.72,8,0.17
28,30000,1,5000,6.17,6,0.17
28,30000,3,5000,9.88,8,0.17
33,30000,0,5000,7.74,8,0.17
29,36000,6,8000,6.54,8,0.22
28,42000,0,12000,9.62,7,0.29
29,30000,3,5000,9.32,5,0.17
30,30240,1,5000,14.72,10,0.17
29,30796,13,5000,14.96,8,0.16
32,30960,5,5000,11.49,10,0.16
30,31000,1,5000,9.91,10,0.16
35,31000,0,5000,14.35,7,0.16
29,31100,2,5000,9.63,8,0.16
34,42000,1,22750,6.91,10,0.54
31,42000,0,7200,9.99,8,0.17
35,31577,6,5000,9.99,9,0.16
28,42000,12,11000,5.42,7,0.26
28,32000,5,5000,6.99,7,0.16
27,42000,0,8000,13.61,9,0.19
29,32400,,5000,8.9,8,0.15
27,32400,7,5000,,6,0.15
29,42000,13,2500,6.76,5,0.06
32,32496,4,5000,,6,0.15
33,42000,12,6400,7.88,10,0.15
27,32760,4,5000,15.21,9,0.15
28,42000,4,10000,10.75,9,0.24
29,33000,6,5000,8.9,7,0.15
27,33000,9,5000,10,10,0.15
27,42000,3,8500,10.38,7,0.2
27,33000,4,5000,14.22,10,0.15
29,42000,5,2500,13.98,8,0.06
28,33600,12,5000,5.42,8,0.15
27,42000,0,4200,6.76,7,0.1
29,33600,0,5000,13.92,10,0.15
27,33600,8,5000,12.87,6,0.15
29,42000,8,7800,13.11,9,0.19
30,42000,13,3000,15.33,9,0.07
31,34000,3,5000,5.42,7,0.15
27,34152,5,5000,13.79,10,0.15
28,42000,13,8500,14.96,10,0.2
35,34868,14,5000,6,6,0.14
31,35000,3,5000,10.65,5,0.14
28,29000,1,5000,15.96,7,0.17
33,35000,0,5000,8.9,5,0.14
27,35000,9,5000,11.49,8,0.14
29,35000,1,5000,,9,0.14
27,35004,7,5000,10.75,8,0.14
32,42000,0,10400,11.14,9,0.25
27,36000,9,15200,16.35,6,0.42
35,36000,,5000,9.91,5,0.14
35,36000,3,5000,7.51,5,0.14
32,42000,3,9000,7.74,8,0.21
